"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Delta basin 1"
"RunName","D:\Conoco 2014\final_drained"
"Pass Finished Date/Time"," 09-30-2014"," 19:53:17"
"RunTime Finished"," 0:04:41"
"RunSeconds Finished",281.3978
"ContinuousSec Finished",281.3978
"Script Name","C:\NCED\SequenceScripts\Sick Scan [SICK_AIR] 1mm Xgrid 4mx4m .SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",1
"Z Count Direction","Positive Up"
"Home Encoder Offsets",93,163,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 Sonar",0,45,-1149,"N/A for Sonar"
"  Ch1 Massa",-100,45,-700,0,912,109
"  Ch2 NotUsed",-122.5,0,0,0,50,500
"  Ch3 NotUsed",-350,-95,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",176.25,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",124
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",25
"LastProfileMM",3992
"ScnCenterLine",3200
"SwathWidthMM",700
"SwathsInScan",6

"SICK Exposure Settings:"
"ExpoTime",2500
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
295,1917171,319.08,3200.03,850.39,0,0,0,0
296,1923003,320.11,3200.03,850.34,0,0,0,0
297,1928890,321.15,3200.03,850.29,0,0,0,0
298,1933741,322,3200.03,850.26,0,0,0,0
299,1939601,323.03,3200.03,850.23,0,0,0,0
300,1945461,324.06,3200.03,850.18,0,0,0,0
301,1951322,325.1,3200.03,850.14,0,0,0,0
302,1957181,326.12,3200,850.12,0,0,0,0
303,1963040,327.17,3200,850.09,0,0,0,0
304,1967928,328.02,3200.03,850.07,0,0,0,0
305,1973785,329.05,3200.03,850.05,0,0,0,0
306,1979647,330.09,3200.03,850.04,0,0,0,0
307,1985503,331.12,3200,850.02,0,0,0,0
308,1991363,332.16,3200,850.01,0,0,0,0
309,1996254,333.02,3200.03,850,0,0,0,0
310,2002111,334.05,3200.03,850,0,0,0,0
311,2007970,335.08,3200.03,850,0,0,0,0
312,2013830,336.11,3200.03,850,0,0,0,0
313,2019686,337.15,3200.03,850,0,0,0,0
314,2024635,338.02,3200.03,850,0,0,0,0
315,2030433,339.04,3200.03,850,0,0,0,0
316,2036299,340.08,3200.03,850,0,0,0,0
317,2042153,341.11,3200.03,850,0,0,0,0
318,2048013,342.15,3200.03,850,0,0,0,0
319,2052889,343,3200.03,850,0,0,0,0
320,2058756,344.04,3200.03,850,0,0,0,0
321,2064616,345.07,3200.03,850,0,0,0,0
322,2070475,346.1,3200.03,850,0,0,0,0
323,2076340,347.14,3200.03,850,0,0,0,0
324,2081247,348,3200.03,850,0,0,0,0
325,2087079,349.03,3200.03,850,0,0,0,0
326,2092968,350.07,3200.03,850,0,0,0,0
327,2098800,351.09,3200.03,850,0,0,0,0
328,2104691,352.14,3200,850,0,0,0,0
329,2110583,353.17,3200.03,850,0,0,0,0
330,2115401,354.02,3200.03,850,0,0,0,0
331,2121256,355.05,3200.03,850,0,0,0,0
332,2127116,356.08,3200.03,850,0,0,0,0
333,2132975,357.11,3200.03,850,0,0,0,0
334,2138835,358.15,3200.03,850,0,0,0,0
335,2143718,359.01,3200.03,850,0,0,0,0
336,2150003,360.11,3200.03,850,0,0,0,0
337,2155443,361.07,3200.03,850,0,0,0,0
338,2161298,362.1,3200.03,850,0,0,0,0
339,2167162,363.14,3200.03,850,0,0,0,0
340,2172048,364,3200.03,850,0,0,0,0
341,2177906,365.03,3200.03,850,0,0,0,0
342,2183763,366.06,3200.03,850,0,0,0,0
343,2189620,367.09,3200.03,850,0,0,0,0
344,2195481,368.12,3200.03,850,0,0,0,0
345,2201340,369.16,3200.03,850,0,0,0,0
346,2206229,370.02,3200.03,850,0,0,0,0
347,2212088,371.05,3200.03,850,0,0,0,0
348,2217948,372.08,3200.03,850,0,0,0,0
349,2223803,373.12,3200.03,850,0,0,0,0
350,2229664,374.16,3200.03,850,0,0,0,0
351,2234553,375.02,3200.03,850,0,0,0,0
352,2240411,376.05,3200.03,850,0,0,0,0
353,2246271,377.08,3200.03,850,0,0,0,0
354,2252131,378.11,3200.03,850,0,0,0,0
355,2257990,379.15,3200.03,850,0,0,0,0
356,2262870,380.01,3200.03,850,0,0,0,0
357,2268770,381.04,3200.03,850,0,0,0,0
358,2274597,382.07,3200.03,850,0,0,0,0
359,2280486,383.1,3200.03,850,0,0,0,0
360,2286318,384.14,3200.03,850,0,0,0,0
361,2292213,385.18,3200.03,850,0,0,0,0
362,2297051,386.02,3200.03,850,0,0,0,0
363,2302913,387.06,3200.03,850,0,0,0,0
364,2308776,388.09,3200.03,850,0,0,0,0
365,2314636,389.12,3200.03,850,0,0,0,0
366,2320496,390.16,3200.03,850,0,0,0,0
367,2325374,391.02,3200.03,850,0,0,0,0
368,2331234,392.05,3200.03,850,0,0,0,0
369,2337093,393.08,3200.03,850,0,0,0,0
370,2342953,394.11,3200.03,850,0,0,0,0
371,2348822,395.16,3200.03,850,0,0,0,0
372,2353698,396.01,3200.03,850,0,0,0,0
373,2359556,397.04,3200.03,850,0,0,0,0
374,2365418,398.07,3200.03,850,0,0,0,0
375,2371336,399.12,3200.03,850,0,0,0,0
376,2383979,401.35,3200.03,850,0,0,0,0
377,2384201,401.39,3200.03,850,0,0,0,0
378,2387888,402.04,3200.03,850,0,0,0,0
379,2393740,403.07,3200.03,850,0,0,0,0
380,2399601,404.1,3200.03,850,0,0,0,0
381,2405458,405.14,3200.03,850,0,0,0,0
382,2410348,406,3200,850,0,0,0,0
383,2416206,407.03,3200,850,0,0,0,0
384,2422066,408.06,3200.03,850,0,0,0,0
385,2427926,409.09,3200.03,850,0,0,0,0
386,2433781,410.12,3200.03,850,0,0,0,0
387,2439641,411.16,3200.03,850,0,0,0,0
388,2444568,412.02,3200.03,850,0,0,0,0
389,2450391,413.05,3200.03,850,0,0,0,0
390,2456281,414.08,3200.03,850,0,0,0,0
391,2462110,415.11,3200.03,850,0,0,0,0
392,2468000,416.16,3200.03,850,0,0,0,0
393,2473825,417.18,3200.03,850,0,0,0,0
394,2478714,418.04,3200.03,850,0,0,0,0
395,2484572,419.07,3200,850,0,0,0,0
396,2490436,420.1,3200,850,0,0,0,0
